Annee,,,,,,,,,,,,,,,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,2 026,,,2 027,2 028,2 029,2 030,,,,
FI.3.1.03,FI.3.1.03 _ DIRECTION FINANCIÈRE _ Fonctionnement courant _ Fonctionnement courant _ Approvisionnement des coordinations,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,65810006_ Autres frais,65810006,DIRECTION FINANCIÈRE,APPROVISIONNEMENT DES COORDINATIONS,,,0,Unite,3 000,1,1,1,1,1,1,1,1,1,1,1,1,12,36 000,36 360,36 720,37 080,37 440, Ok , Ok , Ok ,  55 
FI.4.1.01,FI.4.1.01 _ DIRECTION FINANCIÈRE _ Conformités à la règlementation et normes financières et fiscales _ Conformités à la règlementation et normes financières _ Organiser l'audit des comptes,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,62210007_ Honoraire_Audit,62210007,DIRECTION FINANCIÈRE,audit,,,0,Unite,120 000,1,"0,50",,,"0,50",,,,,,,,2,240 000,242 400,244 800,247 200,249 600, Ok , Ok , Ok ,  56 
FI.4.1.01,FI.4.1.01 _ DIRECTION FINANCIÈRE _ Conformités à la règlementation et normes financières et fiscales _ Conformités à la règlementation et normes financières _ Organiser l'audit des comptes,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,62210009_ Honoraire_Commissaires aux comptes,62210009,DIRECTION FINANCIÈRE,commissaires aux compte (2),,,0,Unite,25 000,1,1,1,1,1,1,1,1,1,1,1,1,12,300 000,303 000,306 000,309 000,312 000, Ok , Ok , Ok ,  57 
FI.4.2.01,FI.4.2.01 _ DIRECTION FINANCIÈRE _ Conformités à la règlementation et normes financières et fiscales _ Conformité fiscal _ Suivi fiscal,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,62210010_ Honoraire_Conseil fiscal,62210010,DIRECTION FINANCIÈRE,Conseil Fiscal ,,,0,Unite,6 500,1,1,1,1,1,1,1,1,1,1,1,1,12,78 000,78 780,79 560,80 340,81 120, Ok , Ok , Ok ,  58 
FI.4.2.01,FI.4.2.01 _ DIRECTION FINANCIÈRE _ Conformités à la règlementation et normes financières et fiscales _ Conformité fiscal _ Suivi fiscal,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,63110002_ Impôt IRL,63110002,DIRECTION FINANCIÈRE,,,,0,Unite,6 300,1,1,1,1,1,1,1,1,1,1,1,1,12,75 600,76 356,77 112,77 868,78 624, Ok , Ok , Ok ,  59 
FI.4.2.01,FI.4.2.01 _ DIRECTION FINANCIÈRE _ Conformités à la règlementation et normes financières et fiscales _ Conformité fiscal _ Suivi fiscal,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,63110001_ Impôt redressement (Provision),63110001,DIRECTION FINANCIÈRE,Provision en cas de redressement,,,0,Unite,50 000,1,1,1,1,1,1,1,1,1,1,1,1,12,600 000,606 000,612 000,618 000,624 000, Ok , Ok , Ok ,  60 
FI.4.2.01,FI.4.2.01 _ DIRECTION FINANCIÈRE _ Conformités à la règlementation et normes financières et fiscales _ Conformité fiscal _ Suivi fiscal,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,63320001_ Impôt professionnel sur les rémunérations et autres charges patronales,63320001,DIRECTION FINANCIÈRE,,,,0,Unite,200 000,3,1,2,1,1,1,1,1,1,1,1,1,15,3 000 000,3 030 000,3 060 000,3 090 000,3 120 000, Ok , Ok , Ok ,  61 
FI.6.1.01,FI.6.1.01 _ DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Mission de service recouvrement_Dépôts NP _ Dépôts des NP,Haut-Katanga_Lubumbashi,Haut-Katanga,A L'INTERIEUR ,Agent de collaboration,64710015_ Per diem,64710015,DIRECTION FINANCIÈRE,Per diem pour 12 ,,,0,Personne,3 600,1,1,1,1,1,1,1,1,1,1,1,1,12,43 200,43 632,44 064,44 496,44 928, Ok , Ok , Ok ,  62 
FI.6.1.01,FI.6.1.01 _ DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Mission de service recouvrement_Dépôts NP _ Dépôts des NP,Haut-Katanga_Lubumbashi,Haut-Katanga,A L'INTERIEUR ,N/A,61350004_ Location véhicule,61350004,DIRECTION FINANCIÈRE,Nbre 4,,,0,Personne,800,1,1,1,,,,,,,,,,3,2 400,2 424,2 448,2 472,2 496, Ok , Ok , Ok ,  63 
FI.6.1.01,FI.6.1.01 _ DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Mission de service recouvrement_Dépôts NP _ Dépôts des NP,Haut-Katanga_Lubumbashi,Haut-Katanga,A L'INTERIEUR ,N/A,62520049_ Carburant et Lubrifiants / Véhicules,62520049,DIRECTION FINANCIÈRE,Nbre 4,,,0,Unite,400,1,1,1,1,1,1,1,1,1,1,1,1,12,4 800,4 848,4 896,4 944,4 992, Ok , Ok , Ok ,  64 
FI.6.1.01,FI.6.1.01 _ DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Mission de service recouvrement_Dépôts NP _ Dépôts des NP,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,61700002_ Achat Note de Perception,61700002,DIRECTION FINANCIÈRE,Achat note de Perception,,,0,Unite,7 500,1,,,1,,,1,,,1,,,4,30 000,30 300,30 600,30 900,31 200, Ok , Ok , Ok ,  65 
FI.6.1.01,FI.6.1.01 _ DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Mission de service recouvrement_Dépôts NP _ Dépôts des NP,Haut-Katanga_Lubumbashi,Haut-Katanga,A L'INTERIEUR ,N/A,62630016_ Collation journalière,62630016,DIRECTION FINANCIÈRE,collation taxateurs. nbre 2,,,0,Personne,2 000,1,1,1,1,1,1,1,1,1,1,1,1,12,24 000,24 240,24 480,24 720,24 960, Ok , Ok , Ok ,  66 
FI.6.1.01,FI.6.1.01 _ DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Mission de service recouvrement_Dépôts NP _ Dépôts des NP,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,N/A,61810006_ Safety Equipment (Équipement de protection individuelle),61810006,DIRECTION FINANCIÈRE,Safety Equipment (Equipement de protection individuelle),,,0,Unite,4 000,,1,,,,,,,,,,,1,4 000,4 040,4 080,4 120,4 160, Ok , Ok , Ok ,  67 
FI.6.2.01,FI.6.2.01 _ DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Mission de service recouvrement_Supervision _ Supervisions terrains,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,Directeur,62510003_ Billet d'avion_Afrique,62510003,DIRECTION FINANCIÈRE,billet d'avion directeur,,,0,Unite,1 200,,1,,,1,,,1,,,1,,4,4 800,4 848,4 896,4 944,4 992, Ok , Ok , Ok ,  68 
FI.6.2.01,FI.6.2.01 _ DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Mission de service recouvrement_Supervision _ Supervisions terrains,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,Autres,62510003_ Billet d'avion_Afrique,62510003,DIRECTION FINANCIÈRE,700*4,,,0,Unite,2 800,,1,,,1,,,1,,,1,,4,11 200,11 312,11 424,11 536,11 648, Ok , Ok , Ok ,  69 
FI.6.2.01,FI.6.2.01 _ DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Mission de service recouvrement_Supervision _ Supervisions terrains,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,Directeur,62520018_ Frais de mission,62520018,DIRECTION FINANCIÈRE,,,,0,Unite,4 550,,1,,,1,,,1,,,1,,4,18 200,18 382,18 564,18 746,18 928, Ok , Ok , Ok ,  70 
FI.6.2.01,FI.6.2.01 _ DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Mission de service recouvrement_Supervision _ Supervisions terrains,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,Chef de Division,62520018_ Frais de mission,62520018,DIRECTION FINANCIÈRE,,,,0,Unite,3 150,,1,,,1,,,1,,,1,,4,12 600,12 726,12 852,12 978,13 104, Ok , Ok , Ok ,  71 
FI.6.2.01,FI.6.2.01 _ DIRECTION FINANCIÈRE _ Suivi des redevances minières _ Mission de service recouvrement_Supervision _ Supervisions terrains,Kinshasa_Kinshasa,Siège,A L'INTERIEUR ,Chef de Service,64710015_ Per diem,64710015,DIRECTION FINANCIÈRE,400*3,,,0,Unite,8 400,,1,,,1,,,1,,,1,,4,33 600,33 936,34 272,34 608,34 944, Ok , Ok , Ok ,  72 
